,process_number,decision_type,document_href,judgement_date,decision_text,judging_body,judge,district,justice_secret,publication_date
182,0011738-53.2013.8.16.0116,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563d61a2584ec53fb80b0916c69d42af49cb0c8c3cf6544d248,20230109,"APELAÇÃO CÍVEL – EXECUÇÃO FISCAL – VALOR DA CAUSA INFERIOR A 50 ORTN’S – RECURSO CABÍVEL – EMBARGOS INFRINGENTES – INTELIGÊNCIA DO ARTIGO 34 DA LEI Nº 6.830/80 – ENUNCIADO Nº 16 DAS CÂMARAS DE DIREITO TRIBUTÁRIO – PRECEDENTES DO EGRÉGIO SUPERIOR TRIBUNAL DE JUSTIÇA E DESTA 1ª CÂMARA CÍVEL – RECURSO NÃO CONHECIDO. I -Trata-se de recurso de apelação interposto contra a sentença constante do mov. 46.1, integrada pelas decisões de movs. 60.1, 71.1 e 96.1, proferida pela MMª. Juíza de Direito da Vara da Fazenda Pública da Comarca de Matinhos, em execução fiscal, autos sob nº 11738- 53.2013.8.16.0116, por meio da qual julgou extinto o feito “… nos termos do Artigo 26 da Lei 6.830/80, cumulada com o Artigo 485, inciso VIII, do Código de Processo Civil, condenando o Município exequente ao pagamento das custas processuais, as quais deverão sofrer redução de 20%, com base no artigo 23 da Lei 6.149/70, isentando-o do recolhimento do FUNREJUS, nos termos do artigo 3º do Decreto 962/1932.”, mov. 46.1, fl. 04. Alega o apelante, em síntese, mov. 99.1, que “Da análise dos autos, é possível observar, então, que o caso em tela se refere a situação na qual a apelada/exequente propõe a execução erroneamente, quando ausente os requisitos capazes de legitimar a cobrança do imposto. Logo em que pese o pedido de desistência, o processo deveria ter sido extinto por fundamento diverso, com resolução de mérito.",1ª Câmara Cível,Guilherme Luiz Gomes,Matinhos,False,20230109
183,0004101-93.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd925639f5910bf068cdc9aec54ac705a3b031eb0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
15ª CÂMARA CÍVEL",15ª Câmara Cível,Shiroshi Yendo,Ivaiporã,False,20230109
184,0017788-22.2018.8.16.0019,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563864aea41bcdbe6bda30e793f58e62586b0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
13ª CÂMARA CÍVEL",13ª Câmara Cível,Fabio Andre Santos Muniz,Ponta Grossa,False,20230109
185,0062638-82.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd9256362073e99f1b3a47ab0916c69d42af49cb0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
15ª CÂMARA CÍVEL",15ª Câmara Cível,Shiroshi Yendo,Sarandi,False,20230109
186,0007766-63.2022.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae72691889303bbc844e449eec54ac705a3b031efa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. SENTENÇA DE IMPROCEDÊNCIA. INSURGÊNCIA RECURSAL PARTE AUTORA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR NOVE DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
187,0005915-86.2022.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae72691893dbcbebe6f64cb45bce1bf63ddea135fa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. SENTENÇA DE IMPROCEDÊNCIA. INSURGÊNCIA RECURSAL PARTE AUTORA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR NOVE DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
188,0015598-50.2022.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae726918b413c49761098f165bce1bf63ddea135fa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. SENTENÇA DE IMPROCEDÊNCIA. INSURGÊNCIA RECURSAL PARTE AUTORA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR OITO DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
189,0001661-03.2022.8.16.0105,(Dúvida/exame de competência),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd9256377ad75ed8a75eee2778d255724f9662ab0c8c3cf6544d248,20230109,"EXAME DE COMPETÊNCIA. APELAÇÃO CÍVEL. AÇÃO DE OBRIGAÇÃO DE FAZER C/C REPARAÇÃO DE DANOS. DISCUSSÃO ACERCA DE SUPOSTA FALHA NA PRESTAÇÃO DE SERVIÇOS DE TELEFONIA E INTERNET. PRETENSÃO DE REGULARIZAÇÃO DO SERVIÇO, ALÉM DE DANOS MORAIS E MATERIAIS. AUSÊNCIA DE RESPONSABILIDADE CIVIL PURA. IMPACTO NO NEGÓCIO JURÍDICO DE PRESTAÇÃO DE SERVIÇOS DE TELEFONIA E INTERNET. DISTRIBUIÇÃO DO RECURSO DE ACORDO COM O CONTRATO DISCUTIDO. ART. 110, INCISO III, ALÍNEA “C”, DO RITJ /PR. DEVOLUÇÃO DOS AUTOS À 7ª CÂMARA CÍVEL. PRECEDENTES. Segundo precedentes da 1ª Vice-Presidência, competência para julgar os recursos interpostos em ação de inexistência de débito será das Câmaras que detêm competência para o julgamento da relação jurídica subjacente, quando indicado na petição inicial, por impactar no negócio jurídico. In casu, tendo em vista que a pretensão autoral é pelo cumprimento do contrato de serviços telefônicos e de internet, sem a constante interrupção do sinal, impõe-se a distribuição na forma do artigo 110, inciso III, antiga alínea “c”, do RITJ/PR, pela matéria “ações relativas à prestação de serviço ao usuário final de telefonia fixa, telefonia móvel, internet e tevê por assinatura, exceto quando concernente exclusivamente a responsabilidade civil”. EXAME DE COMPETÊNCIA ACOLHIDO. I - RELATÓRIO",,,,False,
190,0045975-58.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563dd500555dfca54a3a50b6147d9c2b063b0c8c3cf6544d248,20230109,DECISÃO MONOCRÁTICA. AGRAVO DE INSTRUMENTO.AÇÃO CIVIL PÚBLICA DE IMPROBIDADE ADMINISTRATIVA. DECISÃO QUE CORRETAMENTE AFASTOU A PRESCRIÇÃO INTERCORRENTE. IRRETROATIVIDADE DO NOVO REGIME PRESCRICIONAL PREVISTO NA LEI Nº. 14.230/2021. EXEGESE DO TEMA 1.199 COM REPERCUSSÃO GERAL RECONHECIDA PELO SUPREMO TRIBUNAL FEDERAL. RECURSO CONHECIDO E DESPROVIDO.,4ª Câmara Cível,Hamilton Rafael Marins Schwartz,Ibiporã,False,20230109
191,0066835-72.2021.8.16.0014,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd925634b4984ce85263470afe8b279ff3d9d8fb0c8c3cf6544d248,20230109,"PODER JUDICIÁRIO DO ESTADO DO PARANÁ
15ª CÂMARA CÍVEL
Gabinete Desembargador Luiz Carlos Gabardo
Órgão Julgador : 15ª Câmara Cível do Tribunal de Justiça do Estado do Paraná
Relator : DESEMBARGADOR LUIZ CARLOS GABARDO
Origem : 8ª Vara Cível de Londrina
Recurso : 0066835-72.2021.8.16.0014
Classe Processual : Apelação Cível
Apelante(s) : LUIZ CARLOS MOREIRA DE SOUZA
Apelado(s) : BANCO SANTANDER (BRASIL) S.A.
I –O presente recurso de apelação já foi julgado (mov. 15.1 – Apelação Cível).
Entretanto, por meio da petição de mov. 19.1 – Apelação Cível, as partes
comunicaram a celebração de acordo.",15ª Câmara Cível,Luiz Carlos Gabardo,Londrina,False,20230109
192,0002954-28.2020.8.16.00242,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a72c1077ecbfcdcf1d8c17947faf61b9b0c8c3cf6544d248,20230109,"PODER JUDICIÁRIO DO ESTADO DO PARANÁ
ÓRGÃO ESPECIAL - PROJUDI
Sala Des. Clotário Portugal - Palácio da Justiça - Anexo, 12º Andar, s/n - Curitiba/PR - E-mail: oe-contencioso@tjpr.
jus.br
Autos nº. 0002954-28.2020.8.16.0024/2",Órgão Especial,Luiz Osorio Moraes Panza,Almirante Tamandaré,False,20230109
193,0075664-50.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd925637ef213a76a276c4dec54ac705a3b031eb0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
4ª CÂMARA CRIMINAL",4ª Câmara Criminal,Dilmari Helena Kessler,Ponta Grossa,False,20230109
194,0066175-86.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563cc35ac9216e0fd068919ad108f3a0e82b0c8c3cf6544d248,20230109,"/0001-17) Rua Leopoldo Couto de Magalhães Junior, 700 Andares 1/5/6/9/14 - Edifício Infinity - Itaim Bibi - SÃO PAULO/SP - CEP: 04.542-000 AGRAVO DE INSTRUMENTO – AÇÃO DE OBRIGAÇÃO DE NÃO FAZER C/C PEDIDO COMINATÓRIO E LIMINAR DE ANTECIPAÇÃO DOS EFEITOS DA TUTELA – DECISÃO AGRAVADA QUE INDEFERIU O PEDIDO DE GRATUIDADE DA JUSTIÇA. 1. Pedido de concessão da justiça gratuita – Pagamento de custas inicias após a interposição do recurso – Contradição com o pedido recursal – Perda superveniente do objeto – Recurso prejudicado. 2. Decisão monocrática, com base no art. 932, III, do CPC. RECURSO NÃO CONHECIDO.",3ª Câmara Cível,Octavio Campos Fischer,Londrina,False,20230109
195,0059567-72.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563a459b2b4efc663158919ad108f3a0e82b0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
3ª CÂMARA CÍVEL",3ª Câmara Cível,Octavio Campos Fischer,Cornélio Procópio,False,20230109
196,0063991-60.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563eef9f53da88ee5b45bce1bf63ddea135b0c8c3cf6544d248,20230109,"397.820.859-87) Marlene Barleta da Gama e Silva, 56 - Eldorado - PARANAGUÁ/PR - CEP: 83.200-001 AGRAVO DE INSTRUMENTO – EXECUÇÃO FISCAL – DECISÃO QUE INDEFERIU A PETIÇÃO INICIAL E EXTINGUIU O FEITO. 1. Recurso interposto contra decisão que extinguiu o feito – Pronunciamento com caráter de sentença, recorrível por Apelação Cível – Equívoco que impede a aplicabilidade do Princípio da Fungibilidade Recursal – Recurso Inadmissível. 2. Decisão monocrática, com base no art. 932, III, do CPC/15. RECURSO NÃO CONHECIDO.",3ª Câmara Cível,Octavio Campos Fischer,Paranaguá,False,20230109
197,0065260-37.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd9256321d062fb5d13d261ec54ac705a3b031eb0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
17ª CÂMARA CÍVEL",17ª Câmara Cível,Francisco Carlos Jorge,Cascavel,False,20230109
198,0074397-43.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd9256399542a21eeb388a2154d402a845489d1b0c8c3cf6544d248,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ
4ª CÂMARA CRIMINAL
REVISÃO CRIMINAL Nº 0074397-43.2022.8.16.0000, DA VARA CRIMINAL DE CAMPINA
GRANDE DO SUL.
Requerente: AMANDA EDUARDA SIQUEIRA DE FREITAS.
Requerido: MINISTÉRIO PÚBLICO DO ESTADO DO PARANÁ.
Relator: Desembargador Rui Portugal Bacellar Filho.
Trata-se de revisão criminal ajuizada pela d. defesa da ré Amanda Eduarda Siqueira de Freitas em
relação ao processo crime nº 0007958-09.2021.8.16.0025.
No pedido técnico de revisão criminal (mov. 1.1) a il. Defensora constituída defende o cabimento
da medida com base no artigo 621, inciso I, do Código de Processo Penal.
A d. Defesa foi intimada para juntar a certidão de trânsito em julgado da condenação cuja revisão
pretende (mov. 9.1).
Posteriormente, a il. Defensora constituída juntou petição (mov. 15.1) para, “uma vez que o douto
juízo singular ainda não exarou o r. Despacho de homologação da sentença de trânsito em julgado”,
manifestar desistência da presente revisão criminal.
Decido
Conforme exposto no relatório, a d. Defesa constituída manifestou a desistência do pedido de
revisão criminal.
Inicialmente, salienta-se que a revisão criminal é admitida em relação a processos findos, a teor
do disposto no caput do artigo 621 do Código de Processo Penal.
E não foi juntada aos presentes autos a certidão de trânsito em julgado da condenação, documento
necessário para instruir o pedido de revisão criminal, conforme o disposto no §1º do artigo 625 do
Código de Processo Penal.
Ademais, a manifestação de desistência não possui vícios que impeçam a sua homologação.
Do exposto, com fundamento no artigo 182, inciso XVI do Regimento Interno deste Tribunal,
homologo a desistência do pedido e julgo extinto sem resolução do mérito o processo desta revisão
criminal.
Curitiba, data supra.
Des. RUI PORTUGAL BACELLAR FILHO – Relator",4ª Câmara Criminal,Rui Portugal Bacellar Filho,Campina Grande do Sul,False,20230109
199,0076670-92.2022.8.16.0000,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63d82ea4c16cd92563b5f50dfba0547cf4a30e793f58e62586b0c8c3cf6544d248,20230109,"AGRAVO DE INSTRUMENTO. CUMPRIMENTO DE SENTENÇA CONTRA A FAZENDA PÚBLICA. PROCESSO QUE TRAMITOU PERANTE O JUIZADO ESPECIAL DA FAZENDA PÚBLICA. RECURSO INOMINADO, INTERPOSTO EM FACE DA SENTENÇA NO PROCESSO DE CONHECIMENTO, JULGADO PELAS TURMAS RECURSAIS. INCOMPETÊNCIA DESTA CORTE PARA APRECIAÇÃO DO PRESENTE AGRAVO DE INSTRUMENTO. DETERMINAÇÃO DE REMESSA DOS AUTOS À TURMA RECURSAL. RECURSO NÃO CONHECIDO. DECISÃO MONOCRÁTICA DO RELATOR. ARTIGO 932, INCISO III, DO CÓDIGO DE PROCESSO CIVIL.",2ª Câmara Cível,Stewalt Camargo Filho,Faxinal,False,20230109
200,0029638-35.2021.8.16.0030,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae726918d9caf2ddaa2a0f37afe8b279ff3d9d8ffa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. JUSTIÇA GRATUITA. PRAZO PARA EFETUAR O PREPARO RECURSAL. PREPARO GERADO DE MANEIRA EQUIVOCADA. DESCONFORMIDADE COM O ARTIGO 9º DA LEI ESTADUAL N.º 18.413/2014. UNIDADE ARRECADADORA DIVERSA DESTAS TURMAS RECURSAIS. PREPARO INCOMPLETO. NÃO ADMITIDA A COMPLEMENTAÇÃO INTEMPESTIVA. ENUNCIADO N.º 80 DO FONAJE. RECURSO JULGADO DESERTO. RECURSO NÃO CONHECIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Foz do Iguaçu,False,20230109
201,0005866-45.2022.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae7269180943b6a3a8465e1b8919ad108f3a0e82fa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. SENTENÇA DE EXTINÇÃO COM RESOLUÇÃO DO MÉRITO ANTE A ILEGITIMIDADE DA PARTE AUTORA. INSURGÊNCIA RECURSAL PARTE AUTORA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR CINCO DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
202,0015552-95.2021.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae726918acd154fc8b8b8b43afe8b279ff3d9d8ffa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. LEGITIMIDADE ATIVA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR CINCO DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
203,0009065-75.2022.8.16.0018,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae72691806a9a2d6045d0f0d8919ad108f3a0e82fa909f8bf88bec55,20230109,RECURSO INOMINADO. DECISÃO MONOCRÁTICA. SOCIEDADE ECONOMIA MISTA. COPEL. RESPONSABILIDADE CIVIL. AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS. SENTENÇA DE IMPROCEDÊNCIA. INSURGÊNCIA RECURSAL PARTE AUTORA. INTERRUPÇÃO DO FORNECIMENTO DE ENERGIA ELÉTRICA POR TREZE DIAS. TEORIA DA RESPONSABILIDADE CIVIL OBJETIVA. APLICABILIDADE. FALHA NA PRESTAÇÃO DE SERVIÇO RECONHECIDA AO NÃO OBSERVAR PRAZO PARA RELIGAÇÃO. INTELIGÊNCIA DO ARTIGO 176 DA RESOLUÇÃO NORMATIVA N.º 414/10 DA ANEEL. DANO MORAL CONFIGURADO. DEVER DE INDENIZAR. SENTENÇA REFORMADA. RECURSO CONHECIDO E PROVIDO.,4ª Turma Recursal,Pamela Dalle Grave Flores Paganini,Maringá,False,20230109
204,0003333-36.2022.8.16.90001,(Decisão monocrática),https://portal.tjpr.jus.br/jurisprudencia/publico/visualizacao.do?tjpr.url.crypto=8a6c53f8698c7ff76db3047d195cb6a50e1bad728475d917206904084c03d1a7e341e6d089e3dce5f94a697fefb84d63832bb29dae726918cc234555d3655b2aa30e793f58e62586fa909f8bf88bec55,20230109,"TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ 1ª TURMA RECURSAL DOS JUIZADOS ESPECIAIS Autos nº. 0003333-36.2022.8.16.9000/1 Recurso: 0003333-36.2022.8.16.9000 ED 1 Classe Processual: Embargos de Declaração Cível Assunto Principal: Penhora de Salário / Proventos Embargante(s): GERALDO NOVAIS PAIVA (RG: 20374004 SSP/PR e CPF/CNPJ: 424.842.439- 87) Rua Ramiro Gobbo, 148 Casa - Parque Oliveira - CRUZEIRO DO OESTE/PR - CEP: 87.400-000 Embargado(s): ESTADO DO PARANÁ (CPF/CNPJ: 76.416.940/0001-28) Rua Presidente Carlos Cavalcanti, 648 - São Francisco - CURITIBA/PR - CEP: 80.510-040 Trans Backes Ltda. (CPF/CNPJ: 04.692.369/0001-63) Avenida Rio Grande do Sul, 3362 Escritório - Marechal - MARECHAL CÂNDIDO RONDON/PR - CEP: 85.960-000 RELATÓRIO Relatório dispensado pela autorização legislativa concedida no art. 38 da Lei 9.099/95. FUNDAMENTAÇÃO Recebo os presentes embargos uma vez que tempestivos. Alega a parte embargante que a decisão que permitiu a continuidade dos descontos no benefício previdenciário para pagamento da execução, bem como apenas impediu o levantamento de valores é omissa em relação à documentação juntada no seq. 289 dos autos originários. Os embargos não comportam acolhimento, porquanto não é possível vislumbrar a existência de vício autorizativo para sua oposição, consoante aqueles previstos no artigo 1.022 do Código de Processo Civil. As alegações são meras insurgências por parte da embargante, pelo que é incabível pela via estreita dos embargos declaratórios (conforme art. 1.022 do CPC), devendo utilizar-se de instrumento processual próprio para modificação da decisão. Ainda que o documento demonstre que até o dia 03.08.2022 (data da confecção dos documentos de seq. 289), o autor não possuía outra fonte de renda além do benefício previdenciário, tal fato não é capaz de modificar a conclusão da decisão proferida. Isso porque, o argumento que está sendo objeto de embargos é apenas um diante de outros que formaram a base para o indeferimento do pedido como proposto, mas impedimento de levantamento de valores. Ou seja, ainda que se suprimisse o referido parágrafo mencionado nos embargos, este não seria capaz de modificar a conclusão da liminar proferida. DISPOSITIVO Consequentemente, REJEITO os embargos declaratórios opostos, em razão da ausência dos vícios previstos no art. 1.022, CPC. Intimações e diligências necessárias. Curitiba, data constante no sistema. VANESSA BASSANI Juíza Relatora",1ª Turma Recursal,Vanessa Bassani,Marechal Cândido Rondon,False,20230109
